#OMP | Time/step [s] | eff | two body | eff | shake | eff | lists | eff
1 1.7193 1.0000 0.4349 1.0000 0.5961 1.0000 0.3462 1.0000
2 1.1112 0.7736 0.2226 0.9767 0.3122 0.9547 0.2364 0.7322
4 0.7998 0.5374 0.1137 0.9566 0.1693 0.8800 0.1778 0.4869
8 0.6462 0.3326 0.0575 0.9453 0.0971 0.7677 0.1482 0.2921
10 0.6126 0.2806 0.0463 0.9387 0.0840 0.7097 0.1428 0.2425
