#OMP | Time/step [s] | eff | metal | eff | two body | eff | lists | eff
1 0.2458 1.0000 0.0504 1.0000 0.0972 1.0000 0.0876 1.0000
2 0.1334 0.9211 0.0274 0.9195 0.0489 0.9941 0.0466 0.9393
4 0.0776 0.7921 0.0143 0.8785 0.0258 0.9409 0.0268 0.8172
8 0.0483 0.6354 0.0087 0.7234 0.0135 0.9026 0.0154 0.7108
10 0.0422 0.5821 0.0075 0.6760 0.0110 0.8817 0.0131 0.6712
16 0.0338 0.4551 0.0060 0.5264 0.0074 0.8254 0.0095 0.5764
20 0.0313 0.3924 0.0057 0.4419 0.0063 0.7778 0.0084 0.5194
