#MPI | Time/step [s] | eff | two body | eff | shake | eff | lists | eff
1 2.6126 1.0000 0.9167 1.0000 0.4987 1.0000 0.6468 1.0000
2 1.4346 0.9106 0.4661 0.9834 0.2738 0.9108 0.3233 1.0005
4 0.7543 0.8659 0.2367 0.9681 0.1496 0.8335 0.1699 0.9516
8 0.4200 0.7776 0.1206 0.9498 0.0839 0.7431 0.0899 0.8993
10 0.3812 0.6853 0.0999 0.9179 0.0749 0.6658 0.0802 0.8065
16 0.2221 0.7353 0.0617 0.9287 0.0453 0.6874 0.0482 0.8396
20 0.1912 0.6832 0.0509 0.9000 0.0399 0.6254 0.0416 0.7770
